congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,950,20702.0,1,100.0
117,House,950,20703.0,6,100.0
117,House,950,20704.0,6,100.0
117,House,950,20705.0,1,100.0
117,House,950,20706.0,1,100.0
117,House,950,20708.0,1,100.0
117,House,950,20709.0,6,99.5
117,House,950,20712.0,1,100.0
117,House,950,20723.0,1,100.0
117,House,950,20724.0,1,100.0
117,House,950,20725.0,6,100.0
117,House,950,20729.0,6,100.0
117,House,950,20733.0,1,100.0
117,House,950,20738.0,6,100.0
117,House,950,20748.0,1,100.0
117,House,950,20749.0,1,100.0
117,House,950,20750.0,1,100.0
117,House,950,20755.0,6,100.0
117,House,950,20756.0,6,100.0
117,House,950,20757.0,1,100.0
117,House,950,20758.0,6,100.0
117,House,950,20759.0,6,100.0
117,House,950,20762.0,1,100.0
117,House,950,20902.0,1,100.0
117,House,950,20903.0,6,100.0
117,House,950,20907.0,1,100.0
117,House,950,20909.0,6,100.0
117,House,950,20916.0,6,100.0
117,House,950,20920.0,1,100.0
117,House,950,20926.0,6,100.0
117,House,950,20927.0,1,100.0
117,House,950,20934.0,1,100.0
117,House,950,20944.0,1,100.0
117,House,950,20946.0,6,98.5
117,House,950,20952.0,1,100.0
117,House,950,20954.0,1,100.0
117,House,950,20955.0,1,100.0
117,House,950,20958.0,1,100.0
117,House,950,21102.0,1,100.0
117,House,950,21103.0,6,100.0
117,House,950,21105.0,6,100.0
117,House,950,21106.0,6,100.0
117,House,950,21108.0,6,98.5
117,House,950,21110.0,1,100.0
117,House,950,21116.0,6,100.0
117,House,950,21118.0,1,100.0
117,House,950,21123.0,6,100.0
117,House,950,21128.0,1,19.6
117,House,950,21132.0,6,99.7
117,House,950,21139.0,6,100.0
117,House,950,21140.0,1,100.0
117,House,950,21142.0,6,100.0
117,House,950,21148.0,6,100.0
117,House,950,21149.0,6,100.0
117,House,950,21150.0,6,100.0
117,House,950,21162.0,6,100.0
117,House,950,21165.0,6,100.0
117,House,950,21167.0,6,99.6
117,House,950,21172.0,1,100.0
117,House,950,21174.0,6,100.0
117,House,950,21178.0,6,100.0
117,House,950,21179.0,6,100.0
117,House,950,21187.0,6,98.9
117,House,950,21188.0,6,96.3
117,House,950,21191.0,6,100.0
117,House,950,21193.0,6,100.0
117,House,950,21196.0,6,99.8
117,House,950,21198.0,1,100.0
117,House,950,21302.0,6,100.0
117,House,950,21303.0,1,100.0
117,House,950,21304.0,1,100.0
117,House,950,21306.0,1,100.0
117,House,950,21307.0,6,87.4
117,House,950,21308.0,1,100.0
117,House,950,21309.0,9,100.0
117,House,950,21311.0,1,100.0
117,House,950,21312.0,1,100.0
117,House,950,21313.0,1,100.0
117,House,950,21314.0,1,100.0
117,House,950,21315.0,1,100.0
117,House,950,21321.0,1,100.0
117,House,950,21326.0,1,100.0
117,House,950,21328.0,6,93.6
117,House,950,21329.0,1,100.0
117,House,950,21333.0,6,100.0
117,House,950,21337.0,6,99.8
117,House,950,21339.0,1,100.0
117,House,950,21340.0,1,100.0
117,House,950,21342.0,1,100.0
117,House,950,21343.0,1,100.0
117,House,950,21344.0,1,100.0
117,House,950,21346.0,6,100.0
117,House,950,21351.0,6,100.0
117,House,950,21352.0,1,100.0
117,House,950,21353.0,6,86.8
117,House,950,21355.0,6,100.0
117,House,950,21356.0,6,100.0
117,House,950,21358.0,1,100.0
117,House,950,21359.0,6,100.0
117,House,950,21360.0,6,100.0
117,House,950,21362.0,1,100.0
117,House,950,21364.0,6,100.0
117,House,950,21365.0,1,100.0
117,House,950,21367.0,6,100.0
117,House,950,21368.0,1,100.0
117,House,950,21370.0,1,100.0
117,House,950,21371.0,1,100.0
117,House,950,21372.0,1,100.0
117,House,950,21373.0,6,100.0
117,House,950,21375.0,1,100.0
117,House,950,21500.0,6,100.0
117,House,950,21502.0,1,100.0
117,House,950,21503.0,6,100.0
117,House,950,21504.0,1,100.0
117,House,950,21506.0,1,100.0
117,House,950,21507.0,1,100.0
117,House,950,21508.0,1,100.0
117,House,950,21510.0,6,100.0
117,House,950,21513.0,6,100.0
117,House,950,21514.0,6,100.0
117,House,950,21515.0,6,100.0
117,House,950,21516.0,6,100.0
117,House,950,21519.0,6,99.9
117,House,950,21523.0,6,100.0
117,House,950,21525.0,1,100.0
117,House,950,21526.0,6,100.0
117,House,950,21529.0,1,100.0
117,House,950,21530.0,1,100.0
117,House,950,21531.0,6,100.0
117,House,950,21536.0,1,100.0
117,House,950,21538.0,1,100.0
117,House,950,21539.0,6,99.9
117,House,950,21540.0,1,100.0
117,House,950,21541.0,6,97.2
117,House,950,21542.0,6,63.5
117,House,950,21544.0,6,100.0
117,House,950,21545.0,1,100.0
117,House,950,21548.0,1,100.0
117,House,950,21551.0,6,100.0
117,House,950,21554.0,1,100.0
117,House,950,21556.0,6,97.5
117,House,950,21557.0,6,100.0
117,House,950,21559.0,6,100.0
117,House,950,21561.0,6,100.0
117,House,950,21562.0,6,100.0
117,House,950,21563.0,6,100.0
117,House,950,21564.0,6,100.0
117,House,950,21565.0,6,100.0
117,House,950,21566.0,1,100.0
117,House,950,21700.0,6,100.0
117,House,950,21701.0,6,94.5
117,House,950,21702.0,6,100.0
117,House,950,21703.0,1,100.0
117,House,950,21704.0,6,100.0
117,House,950,21705.0,6,100.0
117,House,950,21706.0,1,100.0
117,House,950,21707.0,1,100.0
117,House,950,21708.0,6,100.0
117,House,950,21709.0,1,100.0
117,House,950,21710.0,6,99.7
117,House,950,21711.0,1,100.0
117,House,950,21713.0,1,100.0
117,House,950,21714.0,6,100.0
117,House,950,21715.0,1,100.0
117,House,950,21717.0,6,100.0
117,House,950,21718.0,1,57.8
117,House,950,21719.0,6,100.0
117,House,950,21720.0,6,100.0
117,House,950,21722.0,1,100.0
117,House,950,21723.0,1,100.0
117,House,950,21724.0,6,100.0
117,House,950,21725.0,6,99.9
117,House,950,21726.0,1,100.0
117,House,950,21727.0,6,100.0
117,House,950,21728.0,1,100.0
117,House,950,21730.0,1,100.0
117,House,950,21731.0,6,100.0
117,House,950,21732.0,1,100.0
117,House,950,21735.0,6,100.0
117,House,950,21738.0,1,100.0
117,House,950,21739.0,1,100.0
117,House,950,21740.0,1,100.0
117,House,950,21741.0,1,100.0
117,House,950,21744.0,9,100.0
117,House,950,21745.0,6,100.0
117,House,950,21746.0,1,100.0
117,House,950,21747.0,1,100.0
117,House,950,21749.0,6,100.0
117,House,950,21750.0,6,100.0
117,House,950,21753.0,6,100.0
117,House,950,21754.0,1,100.0
117,House,950,21755.0,6,100.0
117,House,950,21756.0,1,100.0
117,House,950,21757.0,6,100.0
117,House,950,21758.0,6,100.0
117,House,950,21759.0,6,100.0
117,House,950,21760.0,6,100.0
117,House,950,21761.0,1,100.0
117,House,950,21762.0,1,100.0
117,House,950,21763.0,1,100.0
117,House,950,21900.0,1,100.0
117,House,950,21901.0,6,100.0
117,House,950,21902.0,1,100.0
117,House,950,21903.0,6,100.0
117,House,950,21905.0,6,100.0
117,House,950,21906.0,1,100.0
117,House,950,21908.0,6,100.0
117,House,950,21910.0,1,100.0
117,House,950,21911.0,6,100.0
117,House,950,21912.0,1,100.0
117,House,950,21914.0,1,100.0
117,House,950,21915.0,1,100.0
117,House,950,21917.0,1,100.0
117,House,950,21919.0,1,100.0
117,House,950,21920.0,6,100.0
117,House,950,21921.0,1,100.0
117,House,950,21922.0,1,100.0
117,House,950,21923.0,1,100.0
117,House,950,21924.0,9,83.2
117,House,950,21925.0,6,100.0
117,House,950,21926.0,6,100.0
117,House,950,21927.0,6,100.0
117,House,950,21930.0,1,100.0
117,House,950,21931.0,1,100.0
117,House,950,21934.0,1,100.0
117,House,950,21935.0,6,100.0
117,House,950,21936.0,6,100.0
117,House,950,21937.0,1,100.0
117,House,950,21938.0,1,100.0
117,House,950,21939.0,1,100.0
117,House,950,21940.0,1,100.0
117,House,950,21941.0,1,100.0
117,House,950,21942.0,1,100.0
117,House,950,21944.0,1,100.0
117,House,950,21945.0,6,100.0
117,House,950,21946.0,6,100.0
117,House,950,21948.0,1,100.0
117,House,950,21949.0,1,100.0
117,House,950,21950.0,1,100.0
117,House,950,21951.0,1,100.0
117,House,950,21952.0,6,100.0
117,House,950,21953.0,1,100.0
117,House,950,21954.0,1,100.0
117,House,950,21955.0,1,100.0
117,House,950,21956.0,6,100.0
117,House,950,21959.0,6,100.0
117,House,950,21961.0,6,100.0
117,House,950,21962.0,1,100.0
117,House,950,21964.0,1,100.0
117,House,950,21965.0,1,100.0
117,House,950,21966.0,1,100.0
117,House,950,21968.0,1,100.0
117,House,950,21969.0,6,99.8
117,House,950,21970.0,6,99.9
117,House,950,21971.0,6,100.0
117,House,950,21972.0,1,100.0
117,House,950,21973.0,6,100.0
117,House,950,21974.0,6,100.0
117,House,950,21975.0,1,100.0
117,House,950,21977.0,1,100.0
117,House,950,21978.0,1,100.0
117,House,950,21979.0,1,100.0
117,House,950,21981.0,6,100.0
117,House,950,21983.0,1,100.0
117,House,950,21985.0,6,100.0
117,House,950,21986.0,6,100.0
117,House,950,21987.0,6,100.0
117,House,950,21988.0,6,99.4
117,House,950,21989.0,6,100.0
117,House,950,21990.0,6,97.1
117,House,950,22100.0,1,100.0
117,House,950,22101.0,6,100.0
117,House,950,22102.0,6,99.9
117,House,950,22103.0,6,100.0
117,House,950,22104.0,1,100.0
117,House,950,22105.0,1,100.0
117,House,950,22106.0,1,100.0
117,House,950,22107.0,6,100.0
117,House,950,22108.0,6,100.0
117,House,950,22109.0,6,100.0
117,House,950,22110.0,6,100.0
117,House,950,22111.0,6,100.0
117,House,950,22112.0,6,100.0
117,House,950,22113.0,6,100.0
117,House,950,22114.0,6,100.0
117,House,950,22115.0,6,100.0
117,House,950,22116.0,6,100.0
117,House,950,22117.0,6,85.4
117,House,950,22118.0,6,98.6
117,House,950,22119.0,6,98.9
117,House,950,22120.0,6,100.0
117,House,950,22121.0,6,100.0
117,House,950,22122.0,6,100.0
117,House,950,22123.0,6,100.0
117,House,950,22124.0,6,99.1
117,House,950,22125.0,6,100.0
117,House,950,22126.0,1,100.0
117,House,950,22127.0,1,100.0
117,House,950,22128.0,1,100.0
117,House,950,22129.0,6,87.1
117,House,950,22130.0,6,100.0
117,House,950,22131.0,1,100.0
117,House,950,22132.0,6,99.1
117,House,950,22133.0,6,99.0
117,House,950,22134.0,6,100.0
117,House,950,22135.0,1,100.0
117,House,950,22136.0,6,100.0
117,House,950,22137.0,6,85.7
117,House,950,22138.0,6,100.0
117,House,950,22139.0,6,98.8
117,House,950,22140.0,6,100.0
117,House,950,22141.0,6,99.5
117,House,950,22142.0,1,100.0
117,House,950,22143.0,6,100.0
117,House,950,22144.0,1,100.0
117,House,950,22145.0,6,97.5
117,House,950,22146.0,6,100.0
117,House,950,22147.0,6,100.0
117,House,950,22148.0,6,100.0
117,House,950,22149.0,1,100.0
117,House,950,22150.0,1,7.6
117,House,950,22151.0,6,100.0
117,House,950,22152.0,6,99.6
117,House,950,22153.0,1,100.0
117,House,950,22154.0,1,100.0
117,House,950,22155.0,6,100.0
117,House,950,22156.0,1,100.0
117,House,950,22157.0,6,99.9
117,House,950,22158.0,1,100.0
117,House,950,22159.0,1,100.0
117,House,950,22160.0,6,100.0
117,House,950,22161.0,1,100.0
117,House,950,22162.0,6,99.9
117,House,950,22163.0,1,100.0
117,House,950,22164.0,6,99.7
117,House,950,22165.0,6,97.9
117,House,950,22166.0,6,100.0
117,House,950,22167.0,6,100.0
117,House,950,22168.0,1,100.0
117,House,950,22169.0,1,100.0
117,House,950,22170.0,6,100.0
117,House,950,22171.0,6,100.0
117,House,950,29106.0,1,100.0
117,House,950,29109.0,1,100.0
117,House,950,29312.0,1,100.0
117,House,950,29317.0,1,100.0
117,House,950,29323.0,6,98.8
117,House,950,29339.0,1,100.0
117,House,950,29346.0,1,100.0
117,House,950,29368.0,1,100.0
117,House,950,29377.0,1,100.0
117,House,950,29378.0,1,100.0
117,House,950,29379.0,1,100.0
117,House,950,29393.0,6,99.3
117,House,950,29504.0,1,100.0
117,House,950,29550.0,6,100.0
117,House,950,29561.0,1,100.0
117,House,950,29571.0,1,100.0
117,House,950,29573.0,1,100.0
117,House,950,29588.0,1,100.0
117,House,950,29701.0,6,99.9
117,House,950,29707.0,1,100.0
117,House,950,29710.0,1,100.0
117,House,950,29717.0,1,100.0
117,House,950,29729.0,1,100.0
117,House,950,29741.0,1,100.0
117,House,950,29759.0,6,100.0
117,House,950,29760.0,6,100.0
117,House,950,29762.0,6,99.9
117,House,950,29768.0,1,100.0
117,House,950,29769.0,1,100.0
117,House,950,29776.0,1,100.0
117,House,950,29778.0,1,100.0
117,House,950,29901.0,1,100.0
117,House,950,29903.0,1,100.0
117,House,950,29908.0,1,100.0
117,House,950,29910.0,6,95.5
117,House,950,29911.0,1,100.0
117,House,950,31101.0,1,100.0
117,House,950,31102.0,6,100.0
117,House,950,31103.0,1,100.0
117,House,950,39301.0,1,100.0
117,House,950,39305.0,1,100.0
117,House,950,39307.0,1,100.0
117,House,950,91980.0,6,99.7
117,House,951,14854.0,1,100.0
117,House,951,14863.0,1,100.0
117,House,951,14873.0,1,100.0
117,House,951,15019.0,1,100.0
117,House,951,15029.0,1,100.0
117,House,951,15410.0,1,100.0
117,House,951,15433.0,1,100.0
117,House,951,15438.0,1,100.0
117,House,951,15446.0,1,95.2
117,House,951,15454.0,1,100.0
117,House,951,15616.0,1,100.0
117,House,951,20104.0,1,100.0
117,House,951,20107.0,1,97.3
117,House,951,20119.0,1,100.0
117,House,951,20122.0,1,100.0
117,House,951,20124.0,1,99.7
117,House,951,20136.0,1,100.0
117,House,951,20138.0,1,97.8
117,House,951,20145.0,1,100.0
117,House,951,20301.0,1,100.0
117,House,951,20305.0,1,99.9
117,House,951,20310.0,1,100.0
117,House,951,20316.0,1,100.0
117,House,951,20321.0,1,100.0
117,House,951,20322.0,1,100.0
117,House,951,20329.0,1,100.0
117,House,951,20340.0,1,100.0
117,House,951,20342.0,1,100.0
117,House,951,20343.0,1,100.0
117,House,951,20344.0,1,100.0
117,House,951,20355.0,1,65.9
117,House,951,20356.0,1,100.0
117,House,951,20501.0,1,100.0
117,House,951,20504.0,1,100.0
117,House,951,20517.0,1,100.0
117,House,951,20519.0,1,100.0
117,House,951,20521.0,1,89.9
117,House,951,20522.0,1,98.0
117,House,951,20527.0,6,90.0
117,House,951,20529.0,1,100.0
117,House,951,20530.0,1,99.9
117,House,951,20533.0,1,100.0
117,House,951,20535.0,1,99.5
117,House,951,20537.0,1,100.0
117,House,951,20538.0,1,100.0
117,House,951,20542.0,1,100.0
117,House,951,20702.0,1,100.0
117,House,951,20703.0,1,99.8
117,House,951,20704.0,1,89.0
117,House,951,20705.0,1,100.0
117,House,951,20706.0,1,100.0
117,House,951,20708.0,1,100.0
117,House,951,20709.0,1,99.3
117,House,951,20712.0,1,100.0
117,House,951,20723.0,1,100.0
117,House,951,20724.0,1,100.0
117,House,951,20725.0,1,98.9
117,House,951,20729.0,1,99.4
117,House,951,20733.0,1,99.9
117,House,951,20738.0,6,82.3
117,House,951,20748.0,1,100.0
117,House,951,20749.0,1,100.0
117,House,951,20750.0,1,100.0
117,House,951,20755.0,1,99.6
117,House,951,20756.0,1,98.5
117,House,951,20757.0,1,100.0
117,House,951,20758.0,1,98.5
117,House,951,20759.0,1,96.4
117,House,951,20762.0,1,100.0
117,House,951,20902.0,1,100.0
117,House,951,20903.0,6,91.0
117,House,951,20907.0,1,100.0
117,House,951,20909.0,1,46.0
117,House,951,20916.0,1,99.9
117,House,951,20920.0,1,100.0
117,House,951,20926.0,1,99.9
117,House,951,20927.0,1,100.0
117,House,951,20934.0,1,100.0
117,House,951,20944.0,1,100.0
117,House,951,20946.0,1,100.0
117,House,951,20952.0,1,100.0
117,House,951,20954.0,1,100.0
117,House,951,20955.0,1,100.0
117,House,951,20958.0,1,100.0
117,House,951,21102.0,1,100.0
117,House,951,21103.0,6,98.7
117,House,951,21105.0,6,38.6
117,House,951,21106.0,1,99.9
117,House,951,21108.0,1,100.0
117,House,951,21110.0,1,100.0
117,House,951,21116.0,6,13.1
117,House,951,21118.0,1,100.0
117,House,951,21123.0,1,99.7
117,House,951,21128.0,9,100.0
117,House,951,21132.0,1,100.0
117,House,951,21139.0,6,91.8
117,House,951,21140.0,1,100.0
117,House,951,21142.0,1,94.1
117,House,951,21148.0,1,99.9
117,House,951,21149.0,1,99.7
117,House,951,21150.0,1,98.7
117,House,951,21162.0,1,99.9
117,House,951,21165.0,1,99.8
117,House,951,21167.0,1,100.0
117,House,951,21172.0,1,100.0
117,House,951,21174.0,6,66.5
117,House,951,21178.0,1,100.0
117,House,951,21179.0,1,78.2
117,House,951,21187.0,1,99.3
117,House,951,21188.0,1,100.0
117,House,951,21191.0,1,55.2
117,House,951,21193.0,6,91.9
117,House,951,21196.0,1,100.0
117,House,951,21198.0,1,100.0
117,House,951,21302.0,1,91.3
117,House,951,21303.0,1,99.9
117,House,951,21304.0,1,100.0
117,House,951,21306.0,1,100.0
117,House,951,21307.0,1,100.0
117,House,951,21308.0,1,100.0
117,House,951,21309.0,1,100.0
117,House,951,21311.0,1,100.0
117,House,951,21312.0,1,100.0
117,House,951,21313.0,1,100.0
117,House,951,21314.0,1,100.0
117,House,951,21315.0,1,100.0
117,House,951,21321.0,1,100.0
117,House,951,21326.0,1,100.0
117,House,951,21328.0,1,100.0
117,House,951,21329.0,1,100.0
117,House,951,21333.0,1,99.8
117,House,951,21337.0,1,100.0
117,House,951,21339.0,1,100.0
117,House,951,21340.0,1,100.0
117,House,951,21342.0,1,100.0
117,House,951,21343.0,1,100.0
117,House,951,21344.0,1,100.0
117,House,951,21346.0,1,98.8
117,House,951,21351.0,1,99.4
117,House,951,21352.0,1,100.0
117,House,951,21353.0,1,100.0
117,House,951,21355.0,1,99.0
117,House,951,21356.0,6,97.4
117,House,951,21358.0,1,100.0
117,House,951,21359.0,1,59.9
117,House,951,21360.0,1,44.1
117,House,951,21362.0,1,100.0
117,House,951,21364.0,1,85.6
117,House,951,21365.0,1,100.0
117,House,951,21367.0,1,99.0
117,House,951,21368.0,1,100.0
117,House,951,21370.0,1,99.8
117,House,951,21371.0,1,100.0
117,House,951,21372.0,1,100.0
117,House,951,21373.0,1,96.5
117,House,951,21375.0,1,100.0
117,House,951,21500.0,1,71.4
117,House,951,21502.0,1,100.0
117,House,951,21503.0,1,99.9
117,House,951,21504.0,1,100.0
117,House,951,21506.0,1,100.0
117,House,951,21507.0,1,100.0
117,House,951,21508.0,1,100.0
117,House,951,21510.0,6,93.1
117,House,951,21513.0,1,99.3
117,House,951,21514.0,6,96.8
117,House,951,21515.0,6,41.0
117,House,951,21516.0,1,86.8
117,House,951,21519.0,1,99.1
117,House,951,21523.0,1,99.3
117,House,951,21525.0,1,100.0
117,House,951,21526.0,1,99.7
117,House,951,21529.0,1,100.0
117,House,951,21530.0,1,100.0
117,House,951,21531.0,1,95.1
117,House,951,21536.0,1,100.0
117,House,951,21538.0,1,100.0
117,House,951,21539.0,1,97.6
117,House,951,21540.0,1,100.0
117,House,951,21541.0,1,99.7
117,House,951,21542.0,1,100.0
117,House,951,21544.0,1,98.6
117,House,951,21545.0,1,100.0
117,House,951,21548.0,1,100.0
117,House,951,21551.0,1,62.2
117,House,951,21554.0,1,100.0
117,House,951,21556.0,1,100.0
117,House,951,21557.0,1,52.5
117,House,951,21559.0,6,51.8
117,House,951,21561.0,1,94.5
117,House,951,21562.0,1,99.8
117,House,951,21563.0,1,98.7
117,House,951,21564.0,6,88.2
117,House,951,21565.0,1,72.1
117,House,951,21566.0,1,100.0
117,House,951,21700.0,1,65.8
117,House,951,21701.0,1,100.0
117,House,951,21702.0,1,66.2
117,House,951,21703.0,1,100.0
117,House,951,21704.0,1,99.5
117,House,951,21705.0,6,100.0
117,House,951,21706.0,1,100.0
117,House,951,21707.0,1,100.0
117,House,951,21708.0,6,42.8
117,House,951,21709.0,1,100.0
117,House,951,21710.0,9,100.0
117,House,951,21711.0,1,100.0
117,House,951,21713.0,1,100.0
117,House,951,21714.0,1,99.8
117,House,951,21715.0,1,100.0
117,House,951,21717.0,1,97.1
117,House,951,21718.0,1,100.0
117,House,951,21719.0,1,3.5
117,House,951,21720.0,1,99.0
117,House,951,21722.0,9,100.0
117,House,951,21723.0,1,100.0
117,House,951,21724.0,6,76.6
117,House,951,21725.0,1,91.2
117,House,951,21726.0,1,99.6
117,House,951,21727.0,1,87.9
117,House,951,21728.0,1,100.0
117,House,951,21730.0,1,100.0
117,House,951,21731.0,1,99.5
117,House,951,21732.0,1,100.0
117,House,951,21735.0,1,70.7
117,House,951,21738.0,1,100.0
117,House,951,21739.0,1,100.0
117,House,951,21740.0,1,100.0
117,House,951,21741.0,1,100.0
117,House,951,21744.0,9,99.4
117,House,951,21745.0,1,99.5
117,House,951,21746.0,1,100.0
117,House,951,21747.0,1,100.0
117,House,951,21749.0,1,97.8
117,House,951,21750.0,6,21.3
117,House,951,21753.0,6,99.7
117,House,951,21754.0,1,100.0
117,House,951,21755.0,1,99.4
117,House,951,21756.0,1,100.0
117,House,951,21757.0,1,58.5
117,House,951,21758.0,6,93.3
117,House,951,21759.0,1,99.7
117,House,951,21760.0,6,55.2
117,House,951,21761.0,1,100.0
117,House,951,21762.0,1,100.0
117,House,951,21763.0,1,100.0
117,House,951,21900.0,1,100.0
117,House,951,21901.0,1,99.0
117,House,951,21902.0,1,100.0
117,House,951,21903.0,1,100.0
117,House,951,21905.0,6,94.3
117,House,951,21906.0,1,100.0
117,House,951,21908.0,6,85.6
117,House,951,21910.0,1,100.0
117,House,951,21911.0,1,99.9
117,House,951,21912.0,1,100.0
117,House,951,21914.0,1,100.0
117,House,951,21915.0,1,100.0
117,House,951,21917.0,1,100.0
117,House,951,21919.0,1,100.0
117,House,951,21920.0,6,51.0
117,House,951,21921.0,1,99.0
117,House,951,21922.0,1,99.9
117,House,951,21923.0,1,100.0
117,House,951,21924.0,9,100.0
117,House,951,21925.0,6,66.8
117,House,951,21926.0,1,59.4
117,House,951,21927.0,1,96.7
117,House,951,21930.0,1,100.0
117,House,951,21931.0,1,100.0
117,House,951,21934.0,1,100.0
117,House,951,21935.0,1,99.4
117,House,951,21936.0,1,80.2
117,House,951,21937.0,1,100.0
117,House,951,21938.0,1,100.0
117,House,951,21939.0,1,100.0
117,House,951,21940.0,1,99.9
117,House,951,21941.0,1,100.0
117,House,951,21942.0,1,100.0
117,House,951,21944.0,1,100.0
117,House,951,21945.0,1,99.4
117,House,951,21946.0,1,96.9
117,House,951,21948.0,1,100.0
117,House,951,21949.0,1,98.6
117,House,951,21950.0,1,98.5
117,House,951,21951.0,1,100.0
117,House,951,21952.0,1,99.5
117,House,951,21953.0,1,100.0
117,House,951,21954.0,1,100.0
117,House,951,21955.0,1,98.8
117,House,951,21956.0,1,99.0
117,House,951,21959.0,6,24.0
117,House,951,21961.0,6,99.9
117,House,951,21962.0,1,100.0
117,House,951,21964.0,1,100.0
117,House,951,21965.0,1,100.0
117,House,951,21966.0,1,100.0
117,House,951,21968.0,1,100.0
117,House,951,21969.0,1,98.6
117,House,951,21970.0,1,99.5
117,House,951,21971.0,6,92.3
117,House,951,21972.0,1,100.0
117,House,951,21973.0,6,49.0
117,House,951,21974.0,6,15.9
117,House,951,21975.0,1,98.4
117,House,951,21977.0,1,100.0
117,House,951,21978.0,1,100.0
117,House,951,21979.0,1,100.0
117,House,951,21981.0,1,94.5
117,House,951,21983.0,1,100.0
117,House,951,21985.0,1,99.0
117,House,951,21986.0,6,94.7
117,House,951,21987.0,1,98.9
117,House,951,21988.0,1,99.9
117,House,951,21989.0,6,73.3
117,House,951,21990.0,1,100.0
117,House,951,22100.0,1,100.0
117,House,951,22101.0,1,99.8
117,House,951,22102.0,1,100.0
117,House,951,22103.0,6,99.2
117,House,951,22104.0,1,100.0
117,House,951,22105.0,1,98.7
117,House,951,22106.0,1,98.1
117,House,951,22107.0,6,54.7
117,House,951,22108.0,1,98.4
117,House,951,22109.0,6,43.3
117,House,951,22110.0,6,94.9
117,House,951,22111.0,6,77.2
117,House,951,22112.0,6,38.0
117,House,951,22113.0,1,99.5
117,House,951,22114.0,1,88.6
117,House,951,22115.0,1,86.8
117,House,951,22116.0,1,90.8
117,House,951,22117.0,1,100.0
117,House,951,22118.0,1,100.0
117,House,951,22119.0,1,100.0
117,House,951,22120.0,6,99.9
117,House,951,22121.0,6,99.9
117,House,951,22122.0,1,41.0
117,House,951,22123.0,1,29.2
117,House,951,22124.0,1,100.0
117,House,951,22125.0,1,44.2
117,House,951,22126.0,1,100.0
117,House,951,22127.0,1,99.9
117,House,951,22128.0,1,100.0
117,House,951,22129.0,1,100.0
117,House,951,22130.0,1,100.0
117,House,951,22131.0,1,100.0
117,House,951,22132.0,1,96.3
117,House,951,22133.0,1,99.6
117,House,951,22134.0,1,83.8
117,House,951,22135.0,1,100.0
117,House,951,22136.0,1,96.7
117,House,951,22137.0,1,100.0
117,House,951,22138.0,6,92.3
117,House,951,22139.0,1,100.0
117,House,951,22140.0,1,26.1
117,House,951,22141.0,1,100.0
117,House,951,22142.0,1,100.0
117,House,951,22143.0,6,62.6
117,House,951,22144.0,1,99.9
117,House,951,22145.0,1,100.0
117,House,951,22146.0,1,99.6
117,House,951,22147.0,1,97.3
117,House,951,22148.0,6,99.9
117,House,951,22149.0,1,100.0
117,House,951,22150.0,1,100.0
117,House,951,22151.0,1,74.4
117,House,951,22152.0,1,100.0
117,House,951,22153.0,1,100.0
117,House,951,22154.0,1,100.0
117,House,951,22155.0,1,77.3
117,House,951,22156.0,1,100.0
117,House,951,22157.0,1,100.0
117,House,951,22158.0,1,100.0
117,House,951,22159.0,1,100.0
117,House,951,22160.0,1,100.0
117,House,951,22161.0,1,100.0
117,House,951,22162.0,1,99.3
117,House,951,22163.0,1,100.0
117,House,951,22164.0,1,100.0
117,House,951,22165.0,1,100.0
117,House,951,22166.0,1,100.0
117,House,951,22167.0,1,85.6
117,House,951,22168.0,1,100.0
117,House,951,22169.0,1,100.0
117,House,951,22170.0,1,92.6
117,House,951,22171.0,1,98.3
117,House,951,29106.0,1,100.0
117,House,951,29109.0,1,100.0
117,House,951,29312.0,1,100.0
117,House,951,29317.0,1,100.0
117,House,951,29323.0,1,100.0
117,House,951,29339.0,1,100.0
117,House,951,29346.0,1,100.0
117,House,951,29368.0,1,100.0
117,House,951,29377.0,1,99.9
117,House,951,29378.0,1,99.9
117,House,951,29379.0,1,100.0
117,House,951,29393.0,1,100.0
117,House,951,29504.0,1,100.0
117,House,951,29550.0,1,76.5
117,House,951,29561.0,1,100.0
117,House,951,29571.0,1,100.0
117,House,951,29573.0,1,100.0
117,House,951,29588.0,1,99.8
117,House,951,29701.0,1,100.0
117,House,951,29707.0,1,100.0
117,House,951,29710.0,1,100.0
117,House,951,29717.0,1,100.0
117,House,951,29729.0,1,100.0
117,House,951,29741.0,1,100.0
117,House,951,29759.0,1,94.6
117,House,951,29760.0,1,99.2
117,House,951,29762.0,1,100.0
117,House,951,29768.0,1,100.0
117,House,951,29769.0,1,100.0
117,House,951,29776.0,1,100.0
117,House,951,29778.0,1,99.3
117,House,951,29901.0,1,100.0
117,House,951,29903.0,1,100.0
117,House,951,29908.0,1,100.0
117,House,951,29910.0,1,100.0
117,House,951,29911.0,1,99.9
117,House,951,31101.0,1,100.0
117,House,951,31102.0,6,99.8
117,House,951,31103.0,1,100.0
117,House,951,39301.0,1,100.0
117,House,951,39305.0,1,100.0
117,House,951,39307.0,1,100.0
117,House,951,91980.0,6,19.4
117,House,952,14854.0,1,100.0
117,House,952,14863.0,1,100.0
117,House,952,14873.0,1,100.0
117,House,952,15019.0,1,100.0
117,House,952,15029.0,1,100.0
117,House,952,15410.0,1,100.0
